	Score	MoE	P-Value	Q-Value
MODULE_244	-0.1316439707532409	0.36747783632189307	0.33398496933929644	1.0
MODULE_21	-0.13170122953572397	0.2238414229956299	0.33391580985753144	1.0
GNF2_RFC4	-0.13508860669544576	0.27876543618670624	0.3307805800175204	1.0
MODULE_35	-0.13564070988256535	0.30490948424309006	0.33024574669187146	1.0
GNF2_LYN	-0.1356675721023047	0.22977825556994735	0.33023191479551844	1.0
GNF2_ANP32B	-0.13680494788158742	0.340559239658125	0.3292083544653972	1.0
MODULE_66	-0.1405357082969363	0.29994787823036795	0.3256535571026788	1.0
MORF_RBBP8	-0.145119695999011	0.2897901121242958	0.32149476693254647	1.0
MODULE_509	-0.14772697267538668	0.2360125779787301	0.31909262759924384	1.0
MODULE_486	-0.1514566356451716	0.275307438316086	0.31571303425699665	1.0
GNF2_BNIP2	-0.15298406369206172	0.2992115627557423	0.31425146387569736	1.0
GNF2_NS	-0.15337634819839346	0.25898672881947266	0.31397482594863757	1.0
MORF_RAB11A	-0.15497071005084156	0.3015242913126793	0.3126008575775739	1.0
GCM_MAPK10	-0.15721075342461938	0.27339073400336267	0.3107335515699202	1.0
MODULE_7	-0.15873279357978906	0.27619212767079593	0.3093134768776799	1.0
MODULE_36	-0.1617791901446819	0.3513293062808576	0.3064871593895523	1.0
MORF_RRM1	-0.1640918059578127	0.2951784698530356	0.30434782608695654	1.0
MODULE_110	-0.16741979062215218	0.31497241845112195	0.30140163216376964	1.0
MODULE_170	-0.1680487906003473	0.26203399804171534	0.30081147125270874	1.0
MORF_ESR1	-0.16811968939979605	0.37144825794162334	0.3007791968278851	1.0
MORF_MT4	-0.16851903273758223	0.22981306293812695	0.3004195675227074	1.0
