	Score	MoE	P-Value	Q-Value
IPA_SMAD4_UP	-0.09654264992074765	0.31016041326624977	0.38745018660256814	1.0
IPA_MITF_UP	-0.09991357319195597	0.33311398059275765	0.3845246378645076	1.0
IPA_PPARGC1A_UP	-0.10030625186998958	0.3336333812966072	0.38423998987918273	1.0
IPA_XRCC6_DN	-0.1016957987896253	0.2216825600845058	0.38304763109621104	1.0
IPA_RXRA_UP	-0.10500011137087699	0.3283389504171563	0.38036561452337275	1.0
IPA_RBL1_DN	-0.10574285397086611	0.26487442746480466	0.37976152824340564	1.0
IPA_PRDM1_DN	-0.1115808993530946	0.2818524994584285	0.374644190018344	1.0
IPA_CCNT1_UP	-0.11207172613377693	0.313047147509227	0.37418875324182427	1.0
IPA_SKIL_UP	-0.11452719140750611	0.1722084924913837	0.3721804035675881	1.0
IPA_ARID1A_DN	-0.11487902407022851	0.33080479399888824	0.3719084066038333	1.0
IPA_HOXC8_DN	-0.11699830891566432	0.3275153639747795	0.37008033398696943	1.0
IPA_DAXX_UP	-0.11950786825934982	0.3043423058449687	0.3679138465431084	1.0
IPA_HDAC2_DN	-0.12145323521995277	0.19763472798797174	0.366196470364982	1.0
IPA_IRF1_DN	-0.12335275690105271	0.3793458237641343	0.3647416028844329	1.0
IPA_E2F1_UP	-0.1301741028587265	0.32945988718729835	0.35868176355240683	1.0
IPA_LHX6_DN	-0.13166398019759668	0.25541396150982804	0.3573850338414827	1.0
IPA_MXI1_DN	-0.13686859932617537	0.33300451936688397	0.3525839711556708	1.0
IPA_SMAD3_DN	-0.14548974593002428	0.3948607697881122	0.34468657094060345	1.0
IPA_MMP3_DN	-0.14552365229407668	0.27133583671315165	0.34464229236510846	1.0
IPA_ETV5_UP	-0.14756035466620382	0.2250795594168077	0.3428110569928522	1.0
IPA_CEBPB_DN	-0.1517873654339162	0.3389129609028289	0.3389082168385097	1.0
IPA_SIRT1_UP	-0.15419132970248492	0.25937177387267063	0.3367448921500411	1.0
IPA_EBF1_UP	-0.15475139177626285	0.24298634735245148	0.33621671199949393	1.0
IPA_CEBPE_UP	-0.15507518174491114	0.30258940060996525	0.33593522676956167	1.0
IPA_PAX8_UP	-0.16808898541482448	0.4132331498004797	0.3239800113859194	1.0
IPA_IFI16_UP	-0.16961660496307218	0.1671525149857045	0.32252514390537035	1.0
IPA_SMAD3_UP	-0.17265625908987908	0.2762431380035542	0.31962173445505726	1.0
IPA_JUN_DN	-0.1727265984224098	0.21720634702321473	0.3195679676133848	1.0
IPA_NOTCH1_DN	-0.17325089552089135	0.2803888799247412	0.31910304257068756	1.0
IPA_NFYA_UP	-0.1732787176196874	0.26372669114375963	0.3190745777721551	1.0
IPA_SATB2_UP	-0.1775571330816471	0.38121414674300674	0.3149408564741603	1.0
IPA_HNF1A_DN	-0.1803028631667113	0.3371212965087292	0.3122082358150421	1.0
IPA_IRF7_UP	-0.18422398554849345	0.17828117790182008	0.30867227528622937	1.0
IPA_IRF1_UP	-0.18439434627909093	0.1912924294790599	0.3084888354734645	1.0
IPA_CDK2_UP	-0.1857176161891514	0.18470103076425573	0.3072427098488203	1.0
IPA_YWHAE_DN	-0.18641318725231448	0.27538644077140656	0.30665443734581566	1.0
IPA_YWHAE_UP	-0.18691821004990888	0.2013906239257128	0.306161047504586	1.0
IPA_TP53_DN	-0.19189045022304035	0.26211775247242286	0.30165412107027645	1.0
