	Score	MoE	P-Value	Q-Value
GCM_RAP2A	-0.1310744587884135	0.30864430643977453	0.35790056297045986	1.0
MODULE_244	-0.1316439707532409	0.36747783632189307	0.3574103358846227	1.0
MODULE_21	-0.13170122953572397	0.2238414229956299	0.35735340628755774	1.0
GNF2_RFC4	-0.13508860669544576	0.27876543618670624	0.35426023151369473	1.0
MODULE_35	-0.13564070988256535	0.30490948424309006	0.3537162375861851	1.0
GNF2_LYN	-0.1356675721023047	0.22977825556994735	0.3536972610538301	1.0
GNF2_ANP32B	-0.13680494788158742	0.340559239658125	0.35263141248655827	1.0
MODULE_66	-0.1405357082969363	0.29994787823036795	0.34915238155481054	1.0
MORF_ZNF10	-0.14414849848089728	0.33549230425664495	0.34594851034221014	1.0
MORF_RBBP8	-0.145119695999011	0.2897901121242958	0.3450724270984882	1.0
MODULE_168	-0.1454917774925676	0.33234120773067233	0.34468657094060345	1.0
MODULE_509	-0.14772697267538668	0.2360125779787301	0.3426434309570498	1.0
MODULE_486	-0.1514566356451716	0.275307438316086	0.3392687709532545	1.0
GNF2_BNIP2	-0.15298406369206172	0.2992115627557423	0.33776329938642546	1.0
GNF2_NS	-0.15337634819839346	0.25898672881947266	0.3374660003795307	1.0
MODULE_181	-0.1544978077313464	0.3810483243354558	0.3364634069201088	1.0
MORF_RAB11A	-0.15497071005084156	0.3015242913126793	0.3360142956543741	1.0
GCM_MAPK10	-0.15721075342461938	0.27339073400336267	0.33408501486495035	1.0
MODULE_7	-0.15873279357978906	0.27619212767079593	0.3326333101397938	1.0
CAR_MYST2	-0.1589884463782441	0.29208200686736424	0.33234233664368396	1.0
MODULE_123	-0.15928436755351463	0.2647029412874585	0.33209880447846163	1.0
MODULE_418	-0.1593136636661376	0.2988569058692128	0.33206717692453663	1.0
MODULE_121	-0.16160360835160312	0.13966857144470288	0.32997975836548804	1.0
MODULE_36	-0.1617791901446819	0.3513293062808576	0.32981213232968565	1.0
MORF_RRM1	-0.1640918059578127	0.2951784698530356	0.32763931937503954	1.0
MODULE_110	-0.16741979062215218	0.31497241845112195	0.324587260421279	1.0
MODULE_573	-0.16742538675042143	0.3118362594773256	0.324587260421279	1.0
MODULE_170	-0.1680487906003473	0.26203399804171534	0.3239926624074894	1.0
MORF_ESR1	-0.16811968939979605	0.37144825794162334	0.3239610348535644	1.0
MORF_MT4	-0.16851903273758223	0.22981306293812695	0.32359415522803464	1.0
GNF2_MMP11	-0.1697866281353219	0.2714156349463177	0.3223859826681004	1.0
MODULE_416	-0.1700260751048363	0.3152359927947481	0.3221519387690556	1.0
MODULE_349	-0.17435814342998096	0.3129755836883904	0.31807198431273326	1.0
GNF2_CENPE	-0.17531573471761863	0.3238823537514469	0.31718325004744136	1.0
MORF_PPP2R5E	-0.17594884284194698	0.301321882332187	0.3165823265228667	1.0
GCM_CSNK1A1	-0.1761395589497874	0.23153928574126026	0.31636725915617686	1.0
MORF_CDC2L5	-0.1763411387563002	0.2939621183470736	0.31619963312037447	1.0
MODULE_324	-0.1785552513652776	0.26307588679496946	0.3139762160794484	1.0
MODULE_254	-0.17939848967063282	0.2848591514929438	0.313128597634259	1.0
GCM_CHUK	-0.17986726313667592	0.3020043826446701	0.31269530014548674	1.0
MODULE_108	-0.18162295520620744	0.3551184511709513	0.3108956923271554	1.0
MODULE_160	-0.1827575046728217	0.3104524087644571	0.3099690049971535	1.0
MODULE_543	-0.18428108818670497	0.2364654106019524	0.3085995319122019	1.0
GNF2_SMC4L1	-0.18579016400216927	0.3024010943547372	0.30719526851793283	1.0
MODULE_360	-0.1859866055409465	0.3908197806460421	0.3070561072806629	1.0
MORF_LTK	-0.18691534796531167	0.3430916896233674	0.306173698526156	1.0
GCM_NCAM1	-0.19094828910485728	0.25250527554105695	0.30252387880321335	1.0
GNF2_HAT1	-0.19154087790863275	0.34502818132929974	0.30197039660952624	1.0
MORF_EIF4E	-0.1920227012193458	0.20519239153588806	0.3015465873869315	1.0
GNF2_PAK2	-0.19216619636744448	0.3430503971166752	0.3014327281928016	1.0
MORF_RFC1	-0.19223226161956666	0.13733509629889382	0.3013631475741666	1.0
MODULE_105	-0.1934785416802449	0.17844173071124123	0.3002941362515023	1.0
GNF2_MAP2K3	-0.19352696098286704	0.29409604357410474	0.3002561831867923	1.0
MODULE_532	-0.19355749132465788	0.2884004731694271	0.30024669492061484	1.0
MODULE_332	-0.19563265547301445	0.09476976648606743	0.2981529508507812	1.0
MODULE_328	-0.19689969193910487	0.2323248778897041	0.2970206844202669	1.0
MORF_MYST2	-0.20147982100620315	0.18539984529383366	0.2925991523815548	1.0
MORF_PPP2R5B	-0.20154330238390886	0.2911311376890216	0.2925358972737048	1.0
MODULE_363	-0.2040198128624006	0.16802746617121492	0.29054652413182364	1.0
MODULE_257	-0.20470957370436005	0.29769482686798104	0.2899487633626415	1.0
GNF2_BUB1B	-0.2047114122411025	0.24616180960798242	0.2899487633626415	1.0
MORF_UNG	-0.2050995558916531	0.3377697628311221	0.2896419760895692	1.0
MODULE_54	-0.20532170079653028	0.30238409124746973	0.2894237459674869	1.0
MODULE_17	-0.20610074594024377	0.347005606544138	0.28866784742867985	1.0
MODULE_557	-0.20742538997289117	0.27280100622811126	0.2875134417104181	1.0
GCM_BNIP1	-0.20748110731032973	0.3879261794145077	0.28745651211335316	1.0
MODULE_20	-0.20816680202590307	0.25889398796461643	0.28687140236574105	1.0
GNF2_FEN1	-0.20858935974311893	0.32410117134179156	0.2864950344740338	1.0
MODULE_128	-0.20949525811459327	0.23811037958772727	0.2856980201151243	1.0
GNF2_DDX5	-0.20951228886688583	0.2031601924193652	0.2856885318489468	1.0
MODULE_235	-0.20995556500651177	0.29853238680995986	0.28527737364792205	1.0
GCM_BMPR2	-0.2099745247062077	0.2111309876473715	0.2852615598709596	1.0
GNF2_H2AFX	-0.21058899170008638	0.28314992235903286	0.2847586817635524	1.0
MODULE_213	-0.21062500208550824	0.28128433434898553	0.28470807767727246	1.0
MODULE_143	-0.21146035196452767	0.30682527779526364	0.2839964577139604	1.0
MODULE_92	-0.21238174379498906	0.3189546783907003	0.28315200202416346	1.0
MODULE_530	-0.21403231802949269	0.32732896806294265	0.2818109937377443	1.0
MODULE_346	-0.21636465370745311	0.3046492466049605	0.2798500853943956	1.0
MORF_RAP1A	-0.21818128699384648	0.23492874814446274	0.27836042760452906	1.0
MODULE_4	-0.21970089307862875	0.35045473189440296	0.27717123157694984	1.0
MODULE_537	-0.22036653661327563	0.14778651099028753	0.27665570244797266	1.0
GCM_HDAC1	-0.22239729013671877	0.158181622438413	0.2750869757732937	1.0
GNF2_SERPINB5	-0.22255571558836879	0.2616794182694472	0.27496362831298626	1.0
MORF_PRKDC	-0.22513611140244644	0.29163660096411514	0.2729552786387501	1.0
MODULE_72	-0.2263863659027898	0.20430235348626366	0.27194635966854325	1.0
GCM_BAG5	-0.2302076476039167	0.30949142231569055	0.26884369662850277	1.0
GNF2_BUB1	-0.23074543246615148	0.23393441244875776	0.2684103991397305	1.0
GNF2_RFC3	-0.2322366785351536	0.20024993902115265	0.2672654816876463	1.0
GCM_FANCC	-0.23364924558876	0.3354806499384481	0.2658580555379847	1.0
MORF_DEAF1	-0.23457277863134135	0.22370657305600875	0.26511480802074766	1.0
MORF_PCNA	-0.23603030789859578	0.3439417524244108	0.26395091403630844	1.0
MORF_TPR	-0.23904048371202524	0.33763678817839926	0.26170535770763487	1.0
MODULE_79	-0.2391505844023329	0.25401674119297607	0.26161363780125246	1.0
GNF2_RPA1	-0.24088100920744937	0.1293403400367776	0.26020621165159086	1.0
MODULE_491	-0.24225007264414042	0.1779775284985022	0.2592510595230565	1.0
GNF2_RAN	-0.2430107393522668	0.30316480934749895	0.2586343222215194	1.0
GNF2_IL2RB	-0.2461428127672783	0.29288658659614125	0.25642988171294834	1.0
MORF_JAG1	-0.2461897059477322	0.30043045151661535	0.25641723069137834	1.0
MODULE_331	-0.24637765611094245	0.21204505513661798	0.2562843949648934	1.0
MORF_RFC4	-0.24758296721034273	0.2969597433314059	0.2553893351888165	1.0
MODULE_180	-0.24803315972735382	0.28466373134260037	0.25509836169270667	1.0
MODULE_61	-0.2505958025397677	0.3576782802396974	0.2533873110253653	1.0
MODULE_560	-0.252459412851427	0.27331102867421425	0.2519798848757037	1.0
MODULE_16	-0.25505947863675743	0.22102234546858004	0.249981023467645	1.0
MODULE_417	-0.25513863868418224	0.3474116887021257	0.24991776835979507	1.0
MORF_JAK3	-0.25561587525169305	0.31944985936962694	0.24955405148965779	1.0
MORF_EI24	-0.25714331892447767	0.2960114611864402	0.24851350496552596	1.0
MORF_CDC16	-0.2596320461335603	0.2814593175422115	0.2466348282623822	1.0
MODULE_50	-0.2601639763379464	0.20038128984120399	0.24628692516920742	1.0
MORF_RAD54L	-0.2603069031894462	0.2074809459149958	0.24618255424125499	1.0
MORF_GPX4	-0.2615379947437434	0.24827301015997147	0.2452305648681131	1.0
MORF_BMPR2	-0.2627262905046474	0.3373045307425763	0.24436396989056866	1.0
GNF2_TYK2	-0.2630996552141319	0.09307980704254885	0.2441742045670188	1.0
MODULE_358	-0.2639978368076394	0.2187079964066698	0.24349737491302423	1.0
MODULE_485	-0.26437028975038074	0.27009906785905496	0.2432443544816244	1.0
MODULE_545	-0.2653338341383368	0.27160401399694994	0.2426307799354798	1.0
GNF2_MCM5	-0.266472570694992	0.20479718904633615	0.2418685558858878	1.0
MODULE_459	-0.2672667022794343	0.23286316912777208	0.24128977164906065	1.0
GCM_MSN	-0.26803139733800757	0.18720622767910414	0.24072680118919604	1.0
GNF2_MYD88	-0.2683920043405534	0.27654359222378594	0.24048326902397368	1.0
MODULE_233	-0.269103196995698	0.29180962759708123	0.239996204693529	1.0
MODULE_46	-0.2695001849682116	0.10994658269126177	0.23971471946359668	1.0
MORF_BRCA1	-0.2696231981709109	0.30905850547049385	0.23961351129103675	1.0
MODULE_292	-0.2699150748496935	0.26795334920830505	0.2393921184135619	1.0
GCM_PPP1CC	-0.2704462728250463	0.23962721524508554	0.2390537035865646	1.0
MODULE_291	-0.27231312876213287	0.12763636575616868	0.23777595040799546	1.0
MODULE_19	-0.27251486861616253	0.4151975614407499	0.23763046365994053	1.0
MODULE_402	-0.2741069341362083	0.22366007453218836	0.23654247580492124	1.0
MODULE_310	-0.27461765438367775	0.35315699948775575	0.236166107913214	1.0
GNF2_DEK	-0.27544874762609417	0.14389013486437405	0.23559364918717188	1.0
MORF_HDAC2	-0.27624919045926544	0.35535292883327924	0.23502435321652224	1.0
GCM_MLL	-0.27703063837176645	0.2451927131627881	0.23453728888607756	1.0
MODULE_378	-0.2791981299745932	0.2386083631605502	0.23310456069327598	1.0
GNF2_SPI1	-0.2805226090114682	0.33621840351567656	0.23220317540641408	1.0
GNF2_CASP8	-0.2813388672684667	0.2644743494990291	0.23159908912644697	1.0
GNF2_ITGAL	-0.28274710628035066	0.12660770950814082	0.23067872730723005	1.0
MODULE_567	-0.28333979803885273	0.1496935017664568	0.2303308242140553	1.0
MODULE_69	-0.2834411438311169	0.1393426890111113	0.23027389461699033	1.0
MODULE_75	-0.2838408412539809	0.13047853802482753	0.229998734897843	1.0
GCM_RAB10	-0.28526800634988175	0.3525982052018782	0.22894870010753368	1.0
MORF_ERCC2	-0.2853067041081327	0.12138184033957979	0.22893921184135618	1.0
MODULE_223	-0.2862519392277327	0.149304160690478	0.2283161490290341	1.0
GNF2_PTPRC	-0.28870158256156137	0.3479808387175944	0.2266082611170852	1.0
MODULE_436	-0.2904489619187029	0.34946061583858606	0.22529571762919856	1.0
MODULE_220	-0.2907567815179702	0.24713372615577522	0.22514074261496617	1.0
MORF_HAT1	-0.29089379343922983	0.3226881337058108	0.22504269719779874	1.0
MODULE_306	-0.2938526711297375	0.29724547126804385	0.22311974191915998	1.0
MODULE_505	-0.2939173143436812	0.3444194724980221	0.22306913783288002	1.0
GNF2_SMC2L1	-0.29403193507550146	0.22478497284971533	0.22299955721424505	1.0
MORF_PPP1CC	-0.29512102992391087	0.3656375739973845	0.22225947245240052	1.0
MORF_SNRP70	-0.2968651833286518	0.22061966185768359	0.22104181162628883	1.0
MODULE_317	-0.2983159100719399	0.22999423620293855	0.22002340438990448	1.0
MODULE_312	-0.29857815529682613	0.3304134523503763	0.21982415080017711	1.0
MODULE_395	-0.29940025080019744	0.17042883815454254	0.21920741349864	1.0
MODULE_198	-0.29942407645915514	0.10480323569046808	0.21919476247707	1.0
MORF_RAC1	-0.3007744677585634	0.2818939743931422	0.21822063381618065	1.0
MORF_GMPS	-0.30197301923912445	0.2616437202564464	0.21731608577392625	1.0
GNF2_MCM4	-0.3029265628855849	0.22054569982966662	0.21669302296160414	1.0
MORF_FDXR	-0.30449953569494104	0.1358978658011173	0.21570940603453728	1.0
GCM_RAN	-0.3053855939244193	0.20636534112379665	0.21511797077614017	1.0
MODULE_136	-0.30653159946203945	0.13321394073202403	0.21435574672654817	1.0
MORF_BMI1	-0.306532072062263	0.31985305108287	0.21435258397115567	1.0
MODULE_166	-0.30951374825796946	0.30840515194571544	0.21220507305964956	1.0
MODULE_457	-0.30960728209560706	0.21848384397320386	0.2121544689733696	1.0
GNF2_ELAC2	-0.31155334904027454	0.20763833975933133	0.21086722752862294	1.0
MORF_UBE2N	-0.31194214141603444	0.31082496591125836	0.21058257954329812	1.0
MODULE_278	-0.31220394453773254	0.3316352577850798	0.21036751217660826	1.0
MODULE_512	-0.3126201437713577	0.2961205542166602	0.21008918970206844	1.0
MODULE_197	-0.31502018418036287	0.16605012387715049	0.20851097476121197	1.0
MORF_CUL1	-0.31789393173742964	0.36031973078260854	0.20654057815168575	1.0
GNF2_CARD15	-0.31803172244548267	0.2635933383643925	0.20643936997912582	1.0
GCM_DENR	-0.3182749325198524	0.10812848581116193	0.20628123220950093	1.0
GCM_SMARCC1	-0.318889747305411	0.35394861869297384	0.2058384464545512	1.0
MORF_ATRX	-0.31909254543128424	0.28627162083335217	0.2056961224618888	1.0
MORF_MAP2K2	-0.32123553313840675	0.30139866858565295	0.2043076728445822	1.0
MODULE_179	-0.32126587615778507	0.22382934627894538	0.2042918590676197	1.0
MODULE_124	-0.3214715854806681	0.26319546763656276	0.2041368840533873	1.0
MORF_EIF4A2	-0.32186097172218353	0.3013152841520431	0.2038395850464925	1.0
MODULE_252	-0.32465329851664615	0.11057155160693771	0.20186918843696627	1.0
GCM_SUPT4H1	-0.32825585615585123	0.2534755967843976	0.199225124928838	1.0
MORF_REV3L	-0.3296086207656215	0.30047381354831376	0.19823518249098615	1.0
MORF_BUB3	-0.3312938147242216	0.30595700332041037	0.19703649819722943	1.0
MODULE_456	-0.33221280659502345	0.28997924551019755	0.1963153899677399	1.0
MODULE_119	-0.3327236135507978	0.33240472062368465	0.19592004554367765	1.0
MORF_PPP5C	-0.33305534347191545	0.1630460497660559	0.19567335062306282	1.0
MORF_PAPSS1	-0.3332695790722426	0.3722027385197147	0.19548358529951293	1.0
MODULE_64	-0.33440342324496625	0.21210469258789244	0.19458220001265103	1.0
MODULE_206	-0.33516578631348803	0.2086860285449046	0.19399076475425392	1.0
GCM_NF2	-0.3355601734063298	0.3574049340143823	0.19373458156746157	1.0
MODULE_211	-0.336090411750851	0.3395792388198846	0.19328230754633435	1.0
MORF_XRCC5	-0.33675109584776924	0.35930768528794427	0.19280789423745967	1.0
MODULE_243	-0.33809126517534394	0.3336902963635011	0.1918527421089253	1.0
MODULE_253	-0.33918109538577434	0.299542333486194	0.19101144917452084	1.0
MORF_PML	-0.3393252147813194	0.1684417385497142	0.19089442722499841	1.0
GNF2_MCL1	-0.3407397376594825	0.2707355303687848	0.18996141438421152	1.0
MORF_TERF1	-0.3411424057317589	0.369731819549092	0.18963881333417673	1.0
MODULE_196	-0.34247879578407053	0.27905496895210186	0.18857612752229744	1.0
MORF_FANCG	-0.34271904922497287	0.15819051724771913	0.18841798975267252	1.0
CAR_WBSCR22	-0.3453268321532398	0.274509208588823	0.18642861661079133	1.0
MORF_PRDX3	-0.34614075316333026	0.3156431298623326	0.18577076348915175	1.0
MODULE_267	-0.34824215688291343	0.18923593615459347	0.18420519956986528	1.0
GNF2_STAT6	-0.3483310188346518	0.2849468911754332	0.18412613068505282	1.0
GNF2_SNRK	-0.34935373063268693	0.12126103520262231	0.18347460307419824	1.0
MORF_RFC5	-0.34996477040460144	0.1802721501660256	0.18303814283003353	1.0
MORF_SMC1L1	-0.35159246983864856	0.2707415665479899	0.18186792333480928	1.0
MODULE_194	-0.35200337929121056	0.3980207363289088	0.18158643810487696	1.0
MODULE_159	-0.35248075448978583	0.11240053613830209	0.18119425643620723	1.0
MORF_EIF3S2	-0.3540382040087145	0.3058255791123446	0.17991650325763806	1.0
GCM_RAF1	-0.3543917631485432	0.35402886736532785	0.17961287873995826	1.0
GCM_VAV1	-0.35452383526903986	0.22360703215898636	0.1795085078120058	1.0
GNF2_ICAM3	-0.35528038125710576	0.34725087577728386	0.1789202353090012	1.0
MODULE_261	-0.3553282771933728	0.3590739659074839	0.17888544499968373	1.0
MODULE_98	-0.35640203643031565	0.09683671385100305	0.1781421974824467	1.0
MODULE_411	-0.35643595300886616	0.2892955564830069	0.17812005819469923	1.0
GNF2_MSH6	-0.3564757681425026	0.3698151712256836	0.17808526788538173	1.0
MODULE_255	-0.3571364572836795	0.2218201405730107	0.17761401733189955	1.0
MORF_DNMT1	-0.35807297844236613	0.3116969129490526	0.17686760705927004	1.0
MORF_MTA1	-0.35882373794559336	0.288541311339832	0.1763236131317604	1.0
GNF2_RBBP6	-0.35934721673372266	0.3343815052827345	0.17593143146309065	1.0
GNF2_DENR	-0.3595615907095651	0.14978415551478672	0.17573534062875576	1.0
GNF2_ATM	-0.360591821917221	0.13411810104108324	0.17486242014042633	1.0
MODULE_229	-0.36196740181596554	0.3529087986314828	0.17378392055158454	1.0
MODULE_464	-0.362412721444302	0.42125980255874435	0.17348029603390475	1.0
GNF2_HLA_C	-0.36259923470359173	0.2706159644737657	0.17334113479663482	1.0
GCM_GSPT1	-0.3647863362651868	0.311513588405039	0.17158264279840596	1.0
MORF_AP3D1	-0.36571146899289947	0.20998841859871886	0.17087102283509392	1.0
MODULE_281	-0.36603928489337684	0.1945186746174489	0.1706116768929091	1.0
MORF_ATOX1	-0.3663386161175094	0.3756541790866483	0.17039344677082674	1.0
MODULE_562	-0.36821519513203116	0.252347439329932	0.1689037889809602	1.0
MORF_DEK	-0.36917183398288655	0.3731651610681557	0.1679707761401733	1.0
GNF2_CBFB	-0.3693081786496838	0.1457183901926861	0.16787273072300588	1.0
GNF2_PTPN6	-0.36953016415152945	0.2582006483779194	0.1676798026440635	1.0
MODULE_32	-0.37024290073723365	0.1151254678578309	0.1670504143209564	1.0
MODULE_15	-0.37053781726858465	0.3755981761640697	0.16685748624201405	1.0
MORF_DAP	-0.37107783774256353	0.24180254480793487	0.16642418875324183	1.0
MORF_RAF1	-0.3742931254563207	0.33770549485383206	0.16395723954709343	1.0
MODULE_212	-0.3743376291958343	0.26416359503235665	0.16391296097159846	1.0
GNF2_CCNA1	-0.37486702609196515	0.3155516877968088	0.16346701246125625	1.0
GNF2_PA2G4	-0.3759290192648805	0.23469613541368728	0.16259092921753432	1.0
GCM_AQP4	-0.3769405880602514	0.32980584001609553	0.16186033272186728	1.0
MORF_DAP3	-0.38010481879826585	0.1736718510515296	0.15920045543677652	1.0
GCM_PFN1	-0.3810271260467213	0.20940176034365587	0.158473021696502	1.0
GCM_PTPRD	-0.38105693536289204	0.275885467336667	0.15843506863179202	1.0
MORF_CCNI	-0.38114921705358007	0.23932571805246997	0.15836232525776456	1.0
MORF_PPP2CA	-0.38137998928932915	0.3773608924907417	0.1581757226896072	1.0
MODULE_571	-0.38157410177942913	0.1982075684248732	0.1579922828768423	1.0
MORF_CDK2	-0.3843761375158191	0.18920807992202748	0.15561072806629137	1.0
MODULE_341	-0.3852604999463266	0.2801492891710064	0.15489594534758683	1.0
MODULE_177	-0.3853684352197813	0.10662767728418819	0.1547789233980644	1.0
MORF_RAD23A	-0.38592446477665854	0.28168220955239276	0.15433297488772219	1.0
MORF_GNB1	-0.38592496093110407	0.23052256843742727	0.15433297488772219	1.0
GNF2_RAB7L1	-0.38594778036780586	0.12004559984267987	0.1543203238661522	1.0
MORF_RBM8A	-0.3861151049297171	0.20009020169772915	0.1541811626288823	1.0
MODULE_2	-0.38809093467299405	0.31488382676188953	0.15259978493263332	1.0
MORF_BUB1	-0.3888038396534399	0.20428987420021463	0.15189132772471378	1.0
MORF_ERH	-0.3889112982522688	0.3485586649291281	0.15181858435068632	1.0
MORF_RAD23B	-0.39159929015345724	0.1974446689244378	0.14958251628819028	1.0
MORF_AATF	-0.3919162407790062	0.1418974332638051	0.14931684483522045	1.0
MORF_USP5	-0.3934404226965559	0.15082711312051572	0.1481782528939212	1.0
MORF_RUNX1	-0.3943660861079893	0.13170985206648442	0.14741602884432917	1.0
GCM_DDX5	-0.39441910342654163	0.2968894560096685	0.1473685875134417	1.0
GNF2_APEX1	-0.39526916156965686	0.09897522726927377	0.14672338541337213	1.0
MODULE_333	-0.3957621350164246	0.1918926868464266	0.14632804098930988	1.0
GNF2_NPM1	-0.3975104026675935	0.20038717618416588	0.1449174520842558	1.0
GCM_MAX	-0.398715312377373	0.09116445298473175	0.14393067240179644	1.0
MORF_RAD21	-0.4018490101907331	0.3388538068479546	0.141520652792713	1.0
GNF2_MATK	-0.4024990947152057	0.2874639474624459	0.14099563539755836	1.0
MORF_SART1	-0.40268861566933584	0.3440401157869	0.14082484660636346	1.0
MORF_ACP1	-0.40310002246903415	0.2375860141595261	0.1404611297362262	1.0
MODULE_164	-0.40337810601336177	0.10458071163218657	0.14019862103864886	1.0
GNF2_CD97	-0.4043032948157649	0.13835439631304472	0.1393826301473844	1.0
MORF_FEN1	-0.40605991914398804	0.30937008923602616	0.1379846922639003	1.0
MODULE_3	-0.4063256285127589	0.08248375797973212	0.13778543867417295	1.0
MORF_PHB	-0.40652769430817776	0.13729365377196587	0.13765892845847302	1.0
MODULE_9	-0.4078579732158391	0.3146508915573793	0.13667847428679866	1.0
GCM_NUMA1	-0.4078691113347819	0.2732906565940496	0.13667531153140616	1.0
GNF2_SELL	-0.4088172014244665	0.2012413756425656	0.13592573850338416	1.0
MODULE_169	-0.4092934226900397	0.16627231812378265	0.13559048643177937	1.0
GNF2_CASP1	-0.4093577173634455	0.2613185695168358	0.1355240685685369	1.0
MORF_RAB1A	-0.4094575106853366	0.29165922549275125	0.13543551141754698	1.0
MODULE_315	-0.40947167210589236	0.33376915576064164	0.13541969764058448	1.0
MODULE_325	-0.40990893454215377	0.06392706126070113	0.1350749573028022	1.0
MORF_ANP32B	-0.4107530509541315	0.0744816918692303	0.13440761591498512	1.0
GNF2_DAP3	-0.410873603063182	0.2328330449482049	0.1343285470301727	1.0
MORF_G22P1	-0.4111312937368954	0.17660189490216852	0.13409450313112783	1.0
MODULE_49	-0.41222566209650985	0.3189654654117406	0.13329432601682586	1.0
GNF2_UBE2I	-0.4122295460685879	0.11440440009220669	0.13329432601682586	1.0
MORF_HDAC1	-0.4130833737793204	0.19454227265072835	0.13270605351382125	1.0
MODULE_91	-0.4147101889739527	0.12887536501938554	0.13163071668037193	1.0
MODULE_388	-0.41657444941886695	0.08740067434494046	0.13032766145866279	1.0
MORF_SP3	-0.42005617160324304	0.1752339766943022	0.12781010816623442	1.0
MODULE_28	-0.42309646689138236	0.13194537424384198	0.1256973875640458	1.0
GCM_CBFB	-0.42335734932001967	0.18332493167742672	0.12557720285913088	1.0
MORF_PTPN11	-0.4257977399902525	0.34835520561985794	0.12390094250110696	1.0
MORF_TERF2IP	-0.4267305577148424	0.1265500881041633	0.12327471693339237	1.0
MORF_SOD1	-0.4272122694339985	0.2314774220033363	0.12294262761718008	1.0
MORF_CSNK2B	-0.42736883494667005	0.1977187926922969	0.12283509393383515	1.0
GCM_PTK2	-0.42822686823421696	0.18978418898894553	0.12223733316465304	1.0
MORF_RAN	-0.4295433486318223	0.10323547872583749	0.12134859889936113	1.0
MODULE_118	-0.43125134212697197	0.2738330666574307	0.12022265797963186	1.0
GNF2_ITGB2	-0.43146395689256695	0.11264859202844783	0.12012144980707191	1.0
MODULE_150	-0.43258875544986913	0.17822178437638939	0.11942880637611487	1.0
GNF2_KPNB1	-0.4326164524925837	0.12322760423111306	0.11942564362072237	1.0
MODULE_192	-0.4332538328216228	0.1902052562387964	0.1190650895059776	1.0
MODULE_308	-0.4359427773491757	0.2924786291112421	0.11744892150041115	1.0
GCM_BECN1	-0.43711660419983	0.08862112046896294	0.11686064899740654	1.0
MORF_NME2	-0.4372223260160684	0.23645842237016337	0.11682902144348156	1.0
MORF_UBE2I	-0.4381272603051886	0.08750830910380657	0.11623758618508445	1.0
MODULE_43	-0.4384853355412274	0.1291977302308669	0.11602568157378708	1.0
MORF_IL16	-0.43883122284226417	0.3667553439115401	0.11579480043013474	1.0
MODULE_58	-0.43980983526251605	0.2806850066932703	0.11521285343791511	1.0
GNF2_XRCC5	-0.44002597459032766	0.09034862591425602	0.1150895059776077	1.0
MODULE_264	-0.4404555625477319	0.10067248756464973	0.11484281105699286	1.0
MORF_CASP2	-0.4416603642186343	0.11158341004892235	0.11409640078436334	1.0
MODULE_81	-0.44173760378746074	0.23235763097936454	0.11401416914415839	1.0
MORF_FBL	-0.4417597799965095	0.07208992381215928	0.11401416914415839	1.0
GNF2_PECAM1	-0.4431457124596998	0.32176574001137476	0.11313176038965146	1.0
MORF_CTBP1	-0.4439503930201665	0.1077874730955758	0.11258460370674932	1.0
GCM_MAP4K4	-0.44550095277353974	0.26576795742472964	0.11172749699538238	1.0
GCM_HBP1	-0.45070823407036353	0.3088406161351163	0.10882725030046177	1.0
MODULE_433	-0.45085929929007185	0.16522104510388	0.1087639951926118	1.0
MODULE_37	-0.4525248081599291	0.0953499142766792	0.10785944715035739	1.0
MORF_RPA1	-0.4531783045458581	0.1326303077509253	0.1075431716111076	1.0
MORF_ESPL1	-0.45603640058351863	0.17126059956228776	0.10617686128154849	1.0
MODULE_73	-0.46173546229832985	0.22517602137163514	0.10320703396799291	1.0
MODULE_162	-0.46235590563507245	0.24402720148780768	0.10286229363021064	1.0
MORF_SKP1A	-0.46250975544067435	0.09897950712732745	0.1027674109684357	1.0
MODULE_480	-0.4661913816078032	0.2264621204654156	0.10105952305648681	1.0
MORF_EIF3S6	-0.4662047731989018	0.09431870386408521	0.10105319754570181	1.0
MODULE_239	-0.466354804460972	0.1052150842812124	0.10094250110696439	1.0
MORF_RPA2	-0.4703245509244593	0.11014090995983035	0.09915238155481056	1.0
GCM_CRKL	-0.4710479648491334	0.11399291723626852	0.09883610601556075	1.0
GNF2_PTPN4	-0.4717527448684776	0.24296535459385157	0.09852299323170347	1.0
MORF_AP2M1	-0.4743359597671112	0.10252054176128411	0.0973970523119742	1.0
MODULE_568	-0.47643329131085127	0.13385003788470404	0.09648301600354228	1.0
MODULE_208	-0.477523390206734	0.16030670668794547	0.09602757922702258	1.0
GCM_DFFA	-0.478090947276026	0.12251604068369838	0.09580618634954773	1.0
MORF_PPP1CA	-0.4782688620444564	0.1249546524351876	0.09573660573091278	1.0
GNF2_VAV1	-0.4783286592219902	0.11974587902708429	0.09571446644316528	1.0
MODULE_524	-0.4808692209874195	0.1949891042963384	0.09468657094060345	1.0
MODULE_183	-0.4819913431255192	0.08164640365869508	0.09423745967486874	1.0
GNF2_CD53	-0.4855327992078023	0.09789618929028204	0.09286798658991714	1.0
GCM_ZNF198	-0.4855949233592944	0.18510939611007435	0.09284901005756215	1.0
MORF_CDC10	-0.4858806428582229	0.08809351888908261	0.09273831361882472	1.0
MODULE_188	-0.4858935546196285	0.27583774919292214	0.09273831361882472	1.0
