Gene	S1	S2	S3	S4	S5	S6	S7	S8
BAIAP2L1	-0.5954371570952625	-0.5969002605138214	-0.6134450475771975	-0.5974451968756451	-0.5699964670686783	-0.6277553246066079	-0.6407628351460615	-0.6717911417961083
BAIAP2L2	-0.5954371570952625	-0.5969002605138214	-0.6134450475771975	-0.6653908487902997	-0.6308779003700814	-0.6277553246066079	-0.3851312813435933	-0.6717911417961083
BAK1	1.77041493475523	1.3450283575794266	2.058210743347586	1.1281120865194108	1.254583208885996	0.8229996356130678	1.876628215387393	1.7524164015567834
BAK1P1	-0.11577705372321478	-0.22432247159294721	-0.32723232893729476	-0.3212076300550594	-0.539651637025951	-0.3822544379448393	-0.4258116024178451	-0.5770073688446714
BAMBI	-0.5954371570952625	-0.5969002605138214	-0.6130120464061352	-0.6653908487902997	-0.6308779003700814	-0.627289536123309	-0.6406130997669282	-0.6717911417961083
BANF1	0.6981956486866076	1.2093598476542813	0.3905590259392503	1.0302458396789138	1.4890778953211372	0.6332580296448884	1.589861676439079	1.6501972947815464
BANF1P1	-0.5954371570952625	0.21621793118083613	-0.6134450475771975	0.4782990361518103	-0.3700029451295643	1.0039303008396905	-0.6407628351460615	-0.23053011988186028
BANF1P2	-0.338738043912452	-0.5969002605138214	-0.1351090518645507	-0.6653908487902997	-0.6308779003700814	-0.6277553246066079	-0.3114858332890084	-0.6717911417961083
BANF1P3	-0.5954371570952625	-0.5969002605138214	-0.6134450475771975	0.07991118027038216	0.5675073784884563	0.4125421066014585	-0.6407628351460615	-0.14981394478844168
BANF1P4	-0.5954371570952625	-0.5969002605138214	-0.6134450475771975	-0.6653908487902997	0.42805617895731884	-0.6277553246066079	-0.6407628351460615	0.788979963306662
BANP	-0.16672337917897245	-0.3849359081679268	-0.6098867749553575	-0.18102283632097396	-0.0038103226033092408	-0.35939993335149717	-0.3432303641558389	-0.07812563564835545
BAP1	-0.03299901099102645	-0.19358922185532304	-0.39005404762956947	-0.4311570670746518	-0.2973691366943313	-0.08883275311417689	-0.5565141657232258	-0.2972483577347152
BARD1	-0.595437112043976	-0.4351923958178914	-0.4032186212952992	-0.30791064620144987	0.17273434210547253	-0.6277553246066079	-0.280799902474807	-0.20320684798141525
BARX2	-0.5954371570952625	-0.3308253185619946	-0.48362195418634335	-0.45811470408502825	-0.6091038956576119	-0.5183892662447452	-0.4951993854083697	-0.4569250589206833
BASP1	-0.5886410848493276	-0.5968914134829799	-0.6134450475771975	-0.6653902907456529	-0.3285441377531538	-0.6277553246066079	-0.6407628351460615	-0.6717911417961083
BATF	-0.5954371570952625	-0.5969002605138214	-0.121209516282236	-0.6653908487902997	-0.6308779003700814	-0.38325696264350795	-0.6407628351460615	-0.6717911417961083
BATF3	-0.5954371570952625	0.029444768909102515	-0.24502833461825962	-0.6653908487902997	-0.4351751181324556	-0.5293832307136837	-0.44976682124756506	-0.6717911417961083
BAX	0.6337979844810426	0.8317144151962816	1.3842054486464972	1.075729074065997	0.3963903813116198	0.6132925264338848	0.6334084036725218	0.43958436961578684
BAZ1A	-0.2667961805923467	-0.17315109090969655	-0.19999743202229878	-0.17957682607086706	-0.2017527849335535	-0.265446559052151	-0.3220106630816171	-0.42120980031736394
BAZ1B	2.0395224187205443	2.1951469297434896	2.3478408434934606	2.351730192025135	2.2479146769136342	2.076646384340867	2.1052058796029725	2.1536706086618334
BAZ2A	-0.17559709502042367	-0.26826810790781397	-0.16342414162979135	-0.10879348496278497	-0.13783275016074112	-0.14664022034723814	-0.16587706471437547	-0.011754079161842096
BAZ2B	-0.21982676512564042	-0.2126281012137149	-0.03790343113648455	-0.1531422997172252	-0.19522695121803837	-0.34199189200920777	-0.1956535732560617	-0.35593763416587154
BBC3	-0.35915176306222296	-0.47055527987947154	-0.4134056260829949	-0.2958629551077557	-0.5087925316706622	-0.3789410030306567	-0.6407628351460615	-0.4347976396315277
BBIP1	0.7504934204677101	0.3771438408218903	0.3551374426275891	0.6979022541586456	0.6188974723489656	0.8443458937603044	0.5441918206254784	0.43099427014632213
BBIP1P1	-0.5954371570952625	-0.1595043351831914	-0.6134450475771975	-0.6653908487902997	-0.6308779003700814	-0.6277553246066079	-0.6407628351460615	-0.6717911417961083
BBOF1	-0.46622336154003235	-0.38317658418912787	-0.24322758145812884	-0.4445314450471012	-0.36300104538639294	-0.4137554880187394	-0.6407628351460615	-0.37174449186315045
BBS1	-0.5954371570952625	-0.3505356960173839	-0.48273939551060824	-0.4607306673416914	-0.4411629797969984	-0.6277553081943577	-0.49563740986705734	-0.45319363113201483
BBS12	-0.5954371570952625	-0.5969002605138214	-0.6134450475771975	-0.5194494942870447	-0.5613381611412076	-0.6277553246066079	-0.3120141441779645	-0.6717911417961083
BBS2	-0.5954371570952625	-0.5969002605138214	-0.6134450307480823	-0.6653900779332588	-0.6308779003700814	-0.6277553246066079	-0.09167874856335073	-0.3709086809689253
BBS4	-0.24020524083473774	-0.3554224436004602	-0.6134450475771975	-0.5088472359082434	-0.6308778774142357	-0.6277553246066079	-0.6407628351460615	-0.4076753471951005
BBS5	-0.5954371570952625	-0.5969002605138214	-0.6134450475771975	-0.4509077993161625	-0.6308779003700814	-0.6277553246066079	-0.6407628351460615	-0.5548269924166558
BBS7	-0.05765349698939762	0.8502384157095196	0.03205697201667783	0.4771635067443582	0.4448067755272921	0.45585761340828496	0.228642773206696	0.739875550865374
BBS9	0.07984554208397661	-0.5969002605138214	-0.31839645040346537	-0.2766742361456612	-0.4641677792259612	-0.30589974215792753	-0.32594676882147955	-0.6717911417961083
BBX	-0.3301476586921777	-0.4135626934454183	-0.23037680435687366	-0.5077677903720952	-0.15306628828827942	-0.21179809102434274	-0.25115958959555074	-0.2208442434527159
BCAP29	-0.19677567145527558	-0.48278761316776897	-0.3057943527727447	-0.1975841859245033	-0.3944704524496974	-0.5899588255313071	-0.12045380106500883	-0.3148362405608044
BCAP31	0.8599921488893932	0.6385928767035602	0.7048013117285343	0.5700258070887455	0.2934957601672402	0.5620603924564384	0.07453695735956	0.7905920261384659
BCAP31P1	-0.5954371570952625	-0.5969002605138214	-0.6134450475771975	-0.6653908487902997	-0.6308779003700814	-0.47460580727092044	-0.6407628351460615	-0.6717911417961083
BCAP31P2	-0.5954371570952625	-0.5969002605138214	-0.6134450475771975	-0.6653908487902997	-0.6308779003700814	-0.48158273108346833	-0.6407628351460615	-0.6717911417961083
BCAR3	-0.5954371570952625	-0.5969002605138214	-0.6134450475771975	-0.6653908487902997	-0.6308779003700814	-0.6277553246066079	-0.6407628351460615	-0.5672722188052951
BCAS1	-0.5954371570952625	-0.5940414277060253	-0.6134450475771975	-0.6573160268375606	-0.48194809319364385	-0.6025815794063345	-0.6407628351460615	-0.6601339589850175
BCAS2	0.6895646521933182	2.3710606832496475	0.9642212635631535	1.4940262010564436	1.0531331325814124	1.5920209662507965	0.9464611127402556	1.557239240326902
BCAS2P1	-0.43383081646231536	-0.5969002605138214	-0.6134450475771975	-0.5794664316574853	-0.6308779003700814	-0.6277553246066079	-0.4428056381108702	-0.5906160054421928
BCAS2P2	1.710354669770023	2.13145787638503	2.250732588530496	2.1865696630521003	2.1439634870913724	1.7093159227771462	1.622585271521774	1.8122123917265658
BCAS3	-0.37564419081911765	-0.31508931544080776	-0.3989112054380233	-0.20019457060358511	-0.34590088289905635	-0.5227456945190694	-0.36276118456523104	-0.4437279483087746
BCAS4	1.0062321908850687	0.9055129909859858	0.7681783082481162	1.8137627922423047	0.2204133984913763	1.6958447160008452	0.26955041112716	0.9047346948654762
BCAT1	-0.5954371467394107	-0.5969002605138214	-0.37141670071864513	-0.6653908487902997	-0.2943103407075143	-0.6277553246066079	-0.6407628351460615	-0.6717911417961083
BCAT2	-0.33227128232837294	-0.4194464656659068	-0.37186438800059624	-0.5651490310617528	-0.11266145760826625	-0.24624145134542108	-0.24251036358511793	0.03836841327391092
BCCIP	0.9377092656589238	1.2819943870077704	1.0748271380854326	1.2412821727007213	1.041549761313409	0.8831528457684772	1.2305180733283172	1.0092030233152836
BCDIN3D	0.2961185664143922	0.98628433371342	0.7473956447380485	1.618192586968483	1.3047807617941805	1.5133284197061532	1.3843826099756904	1.6890814050471075
BCKDHA	0.33374805071967933	-0.5969002605138214	0.41639292403085504	0.42334332499266797	0.3994247597133383	0.2638250899439199	-0.640762834276384	-0.3010734807215296
BCKDHB	0.028455572345153	-0.5969002605138214	-0.31560408009791524	-0.29637123050525926	-0.6308779003700814	-0.6277553246066079	-0.6407628351460615	-0.6717911417961083
BCKDK	-0.5954371570952625	-0.5012689937779029	-0.2893418422429828	-0.6653908487902997	-0.4189007856268821	-0.426519005314311	-0.6407628351460615	-0.26576923887495063
BCL10	0.7003204174812604	1.4235980698848743	0.4009807539663544	0.7283551750391328	0.8092251243281526	0.8095647355192781	0.7290215126034021	0.891560754795961
BCL11B	1.382573371717324	1.5147389843933705	1.9499855499781058	1.9186929492564122	1.3311040687067972	2.1379534543353023	1.7739756250744287	2.0095590320902064
BCL2	0.8714434684718972	1.3137618891751082	0.9600692157768648	1.5569559289525976	1.013973292158619	1.196740438655573	0.8287534927647802	1.117387437445242
BCL2A1	1.3233297117080511	0.650936806259794	0.36107155910919597	1.0681735834586648	0.3965610523346232	1.3045472952409343	1.344502143813544	0.7272542595988196
BCL2L1	-0.5954371570952625	0.29206531031120025	0.7104493155031417	0.6585576654334281	0.5622838889615958	-0.6269251448952006	1.0030893986098752	0.1598161984551527
BCL2L10	-0.5954371570952625	-0.5969002605138214	-0.6134450475771975	-0.6653908487902997	-0.5934827683326489	-0.6277553246066079	-0.6407628351460615	-0.6717911417961083
BCL2L11	-0.5954371570952625	-0.5969002605138214	-0.6134450474599906	-0.6649958006695954	-0.5338131034541278	-0.6136959340999151	-0.5379949726653169	-0.6717911417961083
BCL2L12	-0.5954371570952625	-0.5969002605138214	-0.5230789126581791	-0.6653908487902997	-0.6308779003700814	-0.6277553246066079	-0.6407628351460615	-0.6717911417961083
BCL2L13	-0.31253483363164875	-0.43366465443556546	-0.2595036601324371	-0.28617226031951043	-0.257637786380788	-0.49012358892400965	-0.39715331958045624	-0.23697218024286695
BCL2L15	-0.5954371570952625	-0.5969002605138214	-0.6134450475771975	-0.6653908487902997	-0.6308779003700814	-0.6277553246066079	-0.6289955754260984	-0.6717911417961083
BCL2L2	-0.5954371570952625	-0.5969002605138214	-0.6134450475771975	-0.6653908487902997	-0.6308779003700814	-0.5935027477599862	-0.6407628351460615	-0.6717911417961083
BCL2L2-PABPN1	0.13765076663408285	2.0989866320085095	-0.6134450475771975	-0.6653107957850352	-0.10280576070316388	-0.6277553246066079	0.8344808350677275	-0.6635145067749054
BCL3	-0.5954371570952625	-0.5969002605138214	-0.6134450475771975	-0.525255182499741	-0.6308779003700814	-0.6277553246066079	-0.6407628351460615	-0.6032934219135372
BCL6	-0.5954371570952625	-0.5969002605138214	-0.4852052414963444	-0.6653908487902997	-0.6308779003700814	-0.5689583660414234	-0.6407628351460615	-0.6717911417961083
BCL7A	-0.4550717677927204	-0.16490523529576606	-0.31707079551622763	-0.16878475114257027	-0.2791692419516259	-0.4943894121818056	-0.3112580691074683	-0.12711304316538913
BCL7B	-0.20544716889593076	-0.2970843397091282	0.08350403745084384	-0.5099889412985885	-0.10485181228237281	0.18255898920936564	0.08250477681410918	-0.321573100033965
BCL7C	-0.054336981577286586	0.11656710844576877	0.0886124956996706	-0.06990225823306595	0.28786864035236076	0.06687320192574402	0.20822213176524185	0.22901034308012974
BCL9	-0.1669600372038122	-0.4371828021976259	0.4059301916714424	-0.47285139437260965	0.07492438038951868	-0.6277553246066079	0.09716219031880707	0.40907375240074145
BCL9L	-0.1711937660322409	-0.1249451687375246	-0.5936959029216788	-0.5012539397901122	0.01688764783465195	-0.12851417485995958	-0.563454727950701	0.13867877621973532
BCLAF1	0.015445202484715788	-0.13529192707023704	0.032542013770435536	0.33560187322760765	0.050395545662133306	-0.20909243775762873	-0.05110076873380563	-0.08835983508372663
BCLAF1P1	-0.5449819791572468	-0.570230851650263	-0.5599331580037042	-0.6486054934939931	-0.5818086666465365	-0.6124643943545605	-0.6014351417091741	-0.5954720526078177
BCLAF1P2	-0.5578968620518342	-0.5708468250397245	-0.5729440304604085	-0.6653908487902997	-0.5284747139133794	-0.6277553246066079	-0.6407628351460615	-0.6383746791516722
BCLAF3	-0.5954371570952625	-0.5969002605138214	-0.6134450475771975	-0.5361593471865995	-0.509958691261965	-0.4222821685795286	-0.33229421509719315	-0.5337116911754495
BCO1	-0.5693439557949782	-0.5969002605138214	-0.6134450475771975	-0.6653908487902997	-0.6308779003700814	-0.6277553246066079	-0.6407628351460615	-0.6717911417961083
BCOR	-0.2918602029893465	-0.13251671855210675	-0.08701303257173514	-0.3248868629334289	0.08865235786875132	-0.1800220564576689	-0.1948381906899432	-0.21189112711672153
BCORL1	-0.45223208455854874	-0.45317437098772034	-0.27925845480587297	-0.20523098404425377	-0.2699517665186689	-0.2901444767867465	-0.2213258834701205	-0.4281692529354444
BCORP1	-0.5954371570952625	-0.5969002605138214	-0.6106437408758927	-0.6653908487902997	-0.6308779003700814	-0.6277553246066079	-0.6407628351460615	-0.6385814507505782
BCR	-0.5954371570952625	-0.49141361255252897	-0.5665446860917276	-0.38193083159771934	-0.3791152467601349	-0.48070503873150955	-0.5399666373828267	-0.514009100209144
BCRP1	-0.5954371570952625	-0.5969002605138214	-0.6134450475771975	-0.6653908487902997	-0.6308779003700814	-0.6277553246066079	-0.6407628351460615	-0.5285027368217338
BCRP2	-0.5732853418946565	-0.565408355995841	-0.6037664327635955	-0.5850572006642637	-0.5724626816742467	-0.6045978493870733	-0.6098049718285687	-0.6067069672900909
BCRP4	-0.5954371570952625	-0.5969002605138214	-0.6134450475771975	-0.6653908487902997	-0.6308779003700814	-0.5669666219912415	-0.6407628351460615	-0.4940759733090302
BCRP5	-0.5954371570952625	-0.5969002605138214	-0.6134450475771975	-0.6653908487902997	0.3766074879298895	-0.35660480886613205	-0.288794913974302	-0.2099765753103973
BCRP8	-0.5954371570952625	0.2432773518595751	0.7445028626398265	0.06221057596064628	0.05193321134369286	-0.6277553246066079	-0.6407628351460615	-0.6717911417961083
BCS1L	-0.13737929557203019	-0.41893732818936935	-0.18611363438806588	-0.03816726802502993	-0.3201990061486983	-0.23508045904816807	-0.34649917341795045	-0.6717911417961083
BDH1	-0.3579804240022152	-0.40903302178722883	-0.34069324188188327	-0.4279497411695366	-0.35480064687687296	-0.28851624663138875	-0.4377772376391992	-0.4572227516788256
BDH2	-0.48045971192868825	-0.12286644877022773	-0.6134450475771975	-0.1792223591541093	-0.44466193669825677	-0.11158447336909294	-0.2756540051566264	-0.2397268771856103
BDH2P1	-0.382070205377789	-0.5969002605138214	-0.6134450475771975	-0.5888765851836424	-0.6308779003700814	-0.5560276338738256	-0.3839122962910486	-0.5980883431040859
BDP1	-0.49424054086087243	-0.44764819701347774	-0.5646710952293084	-0.5953641545696515	-0.5501528598801206	-0.6015222815787025	-0.6070052697721611	-0.6600303914623987
BECN1	0.19343449611455688	0.005675935303807386	0.172243770294406	0.2971977519664937	0.23195882673633317	-0.03291177839017999	0.1860354858419783	0.09689294999863984
BEGAIN	-0.5954371570952625	-0.5969002605138214	-0.6134450475771975	-0.6513563918021449	-0.6308779003700814	-0.6277553246066079	-0.6407628351460615	-0.5795879573478723
BEND2	-0.5954371570952625	-0.559795048273379	-0.5780409692166039	-0.5937131118382394	-0.49031340937212065	-0.6047801262771223	-0.6407628351460615	-0.6717911417961083
BEND3P1	-0.17573548573790546	0.18059011577277265	0.1288014190362814	-0.08452019466630889	-0.3245304171505223	0.14286023618003454	-0.03707300122524811	0.2575349456150357
BEND3P3	-0.17254032420100165	-0.09326251336943413	0.0817316007169377	-0.008295408106575907	-0.2302199070023309	-0.26173750740286417	-0.4261459250649714	-0.19248338607795315
BEND4	0.010132581129010488	-0.5969002605138214	-0.3625395611859091	-0.6653908487902997	-0.16409413533770356	-0.47362876401159254	-0.10923692045493999	-0.6252137278979604
BEND5	-0.5954371570952625	-0.5969002605138214	-0.6134450475771975	-0.462654676688529	-0.6308779003700814	-0.3732358441721174	-0.6407628351460615	-0.29449727897177613
BEND7P1	-0.5954371570952625	-0.3678095604914192	-0.4851754191091773	-0.6653908487902997	-0.5075905626107287	-0.20338470740693676	-0.6407628351460615	-0.6717911417961083
BEST1	-0.5954371570952625	-0.5969002605138214	-0.48093673900500655	-0.5694771560086296	-0.6308779003700814	-0.6277553246066079	-0.5665010739768762	-0.6717911417961083
BET1	-0.3540459786534594	-0.11200305629351229	-0.15779697086046937	-0.132962399876062	-0.4082011314423218	-0.2861307671337268	-0.06755369505708594	-0.6717911417961083
BET1L	0.463821717091313	0.6374808925087507	0.38827345040150313	0.34382015259727433	-0.4518506760837606	-0.2373079646356064	0.5119198358428457	0.8610201632260424
BET1P1	1.4360900350581267	2.20669400573207	1.404374799589853	1.7664984272829265	1.4729022629058202	1.938789958049366	1.5717134330479337	1.1852836897046708
BEX2	0.6366006000978819	0.8261704391202463	0.4955389232021454	1.10822599213193	-0.21365453523753508	1.273405911819943	-0.1506832625124601	0.9638269474486015
BEX3	2.7836544343006713	2.548067218979017	1.6432418364064418	2.8429460416828323	2.383227429127074	2.723082749634944	1.796784557741309	2.0807824137740574
BEX4	0.9571309389659068	1.2241118979070889	1.3397094911086664	1.8215980116072716	0.8937396054610592	1.0113389028607425	1.1306824551265389	1.105873268679214
BEX5	0.16046912650488018	0.9000309273175746	-0.1457341175855365	0.5903690530118582	-0.6308779003700814	0.24370698315906175	-0.6407628351460615	-0.2416411135782609
BFAR	-0.14201497057139195	-0.12560400732134047	-0.1885453633126324	-0.017209538320791112	-0.0038146976963603207	-0.1996037693301049	0.09158007434816674	-0.1264188702672839
BFSP2	-0.5954371570952625	-0.5969002605138214	-0.18274462383537748	-0.6653908487902997	-0.34680958105499904	-0.47734679839227323	0.2117634122981911	-0.6717911417961083
BGLAP	-0.4706233772268065	-0.49895402679020695	-0.6134450475771975	-0.6653908487902997	-0.3885940298059147	-0.3023233281908029	-0.4110687982948001	-0.4431622930515691
BHLHB9	-0.4603498881292351	-0.3532050278281239	-0.4931837527880539	-0.5294329567498731	-0.5039954839883058	-0.3529502504957181	-0.48300931341353753	-0.36088527561268563
BHLHB9P1	-0.5954371570952625	-0.5969002605138214	-0.6134450475771975	-0.6095012277065267	-0.5762717726526212	-0.6277553246066079	-0.6407628351460615	-0.6717911417961083
BHLHE40	0.5205689906970217	0.8428804438966645	1.3165806985572224	0.5723404161007523	0.8125418507406149	0.7279645324918221	1.1931302496671892	0.6470931991719953
BICD1	-0.27854823947501195	-0.11576594792830917	-0.2493617902920039	-0.26304568225533925	-0.1593565266410782	0.08301030923701123	-0.29678715027518854	-0.2571865950095404
BICD2	2.586668262687111	2.7891959271372855	2.3982477456360325	2.694239401308398	2.453081443934738	2.618596620190293	2.8531646589799866	2.6338171232966254
BICDL1	0.21342654449243387	-0.18485310784644673	-0.012751913642269446	0.13445886931170045	0.4345071801059216	0.15024322508885457	0.2396793269744501	-0.08746399338519997
BICRA	-0.2840055336771659	-0.1998220988199302	-0.17609083457927402	-0.2689744625200689	-0.3308689049431138	-0.23746141063345286	-0.17263668201332244	-0.21366725440363912
BICRAL	0.9289299092135169	0.6610365479053235	0.8813018113192062	1.2274297248713621	0.7215357191904149	1.0795669014438156	1.3668753631849144	1.0760992255093935
BID	0.11748307082703313	-0.11615973185403158	-0.15918419963208522	-0.029486210074736608	-0.21699881111396901	0.03634795833331014	-0.2876213059558278	-0.22262144122835897
BIN1	-0.31723060051569313	-0.40664062888767316	-0.3675714062895043	-0.18389776630707494	-0.4121421190137424	-0.07847694198966626	0.1448563917049831	0.5804496369429639
BIN2	-0.15296319012037307	0.0817937768694483	0.058613266062927605	-0.26627647503463614	0.3784689160395087	-0.0966688924624753	0.24585097029502678	0.3162307797540752
BIN2P1	-0.313691951479709	-0.4275063091242812	-0.2177189027968193	-0.5741648897371106	-0.4847720235242984	-0.49067463006591844	-0.5330135447903164	-0.18717815656334438
BIN3	0.5443147488482286	0.5033057744328068	0.5630035647238875	0.671520877447552	0.3881725971456893	1.068484193151895	0.7274029732108134	0.23007416437067793
BIRC2	-0.2764433599689168	0.22371020028007935	-0.09662664456803058	-0.4140142586015511	-0.18124469573240987	0.0018660025750898645	0.1339246098749608	0.516311008498054
BIRC3	0.001873632191484643	0.6022320452090029	0.2855186970371473	0.30194401622067985	-0.19828749454794928	0.14520393444998517	0.04324085428493117	0.39230787837173037
BIRC5	-0.5954371570952625	-0.5969002605138214	-0.6064857918158267	-0.6653908487902997	-0.6308779003700814	-0.6277553246066079	-0.6407628351460615	-0.6717911417961083
BIRC6	0.09511356862127124	-0.049093098711325917	0.3946516656841907	0.24781728440776574	0.16239243822106947	-0.04751019549763542	0.3003114132352348	-0.43676195145821334
BIRC6-AS2	-0.46721589419132176	-0.5411977492370349	0.05118898329390169	-0.27199791858972666	-0.2369132897992855	-0.00836117518902311	-0.5562214553842744	-0.4914529277746263
BIVM	-0.337188610231847	-0.2477373794769014	-0.048042565564057164	-0.6653908487902997	0.01781390043902688	-0.38348315985091724	-0.43317212013220463	-0.14635060465622748
BIVM-ERCC5	-0.5386639788774363	-0.5969002605138214	-0.6134450258787204	-0.665390554763625	-0.5243453118645498	-0.6277553246066079	-0.6407102685381284	-0.6715500734111071
BLACAT1	-0.5954371570952625	-0.5969002605138214	-0.40204750195811173	-0.6653908487902997	-0.6308779003700814	-0.6277553246066079	-0.6407628351460615	-0.5714453097472464
BLCAP	-0.5302134194233137	-0.5969002605138214	-0.6134450475771975	-0.6653908487902997	-0.3840747380755923	-0.5037806777500474	-0.6407628351460615	-0.4737023837873792
BLK	-0.5954371570952625	-0.5969002605138214	-0.6134450475771975	-0.6653908487902997	-0.5350762372940607	-0.6277553246066079	-0.6407628351460615	-0.6717911417961083
BLM	-0.5662165781777022	-0.5969002605138214	-0.6134450475771975	-0.6653908487902997	-0.18479884479641626	-0.6277553246066079	-0.12116967417414508	-0.6717911417961083
BLMH	-0.12262804886798345	-0.03650857022331901	-0.3230323813074245	-0.4100064339487824	-0.0912365698227766	-0.2815076581562439	-0.10352670755412957	-0.10225512455686765
BLOC1S1	0.7421006356843882	-0.2715644685543219	0.5770794738669076	-0.09277092190330172	0.24787392979844614	-0.325096454369685	0.28219881725193047	0.05135717208519007
BLOC1S2	0.47752581517278775	0.33323508865372126	0.250288762981689	0.09319262960827115	0.5359050831157683	0.6324999079574184	0.003284397187411901	0.23759602799639942
BLOC1S3	-0.15568033463533412	-0.47490466890342226	-0.35974031330931133	-0.03711517906701186	-0.06455996438996867	-0.42956056024553196	0.04119340313051121	0.009793674365450877
BLOC1S5	0.28703920920617415	0.4633893588156476	0.582717949850784	0.3867890396088786	0.30843778136555594	0.4071465242496085	0.15276606600928552	-0.2520249505435198
BLOC1S5-TXNDC5	1.1138300497703182	-0.10515729818517357	1.0698238471823835	0.7513761597763191	1.0015896880693778	-0.6256465639792455	-0.6407628334819918	-0.6717910417527901
BLOC1S6	-0.20749918682128066	-0.24939147799251743	-0.32977572448163744	-0.050136993933444354	-0.18922219055523756	-0.1433022542815818	-0.25285465271327745	-0.18028977254443654
BLOC1S6P1	-0.42365402297877275	-0.5115899079427197	-0.5274900823310646	-0.2757877932513993	-0.18703562861290596	-0.40241385894578835	-0.27151983267231505	-0.4692118707527312
BLVRA	-0.0573473721887526	-0.028139544070285735	0.6266426947070874	-0.05326402105676912	0.2424995924601024	-0.029390518867011783	-0.35930682007272524	-0.5884553671147891
BLVRB	-0.11760458462917235	-0.5969002605138214	-0.49003640443103214	-0.3384761148865123	-0.6308779003700814	-0.433441593011121	-0.6407628351460615	-0.31750696496254427
BLZF1	0.7757490751441921	1.042810550655005	0.8459898405289086	0.5677001271903547	0.7060513103944948	0.851277084831676	0.856228911011198	1.0401911802122095
BLZF2P	-0.5954371570952625	-0.5255721787549886	-0.525849137371581	-0.25930821660130476	-0.5487036623185436	-0.31070543255494926	-0.5895346268053664	-0.517714381881287
BMERB1	-0.5954371570952625	-0.5968958410207358	-0.6134450475771975	-0.5799343331761625	-0.568587236170556	-0.6277553246066079	-0.640762607337454	-0.6050531444913118
BMF	-0.5954371570952625	-0.5969002605138214	-0.6134450475771975	-0.5209852864641457	-0.6308779003700814	-0.465332108838126	-0.6407604564992855	-0.6715911433606326
BMI1	0.21009376235598884	0.24667671234062014	0.12155813566982442	0.5293322513399726	-0.10956881194727779	0.5627745554012639	0.1093375217870903	0.4637817665771309
BMP2K	-0.3231547004992376	-0.3737498187596627	-0.6134450475771975	-0.48189933113072186	-0.5121809565467583	-0.6277553246066079	-0.402653946148131	-0.5834131693908388
BMPR1A	-0.05855407289118124	-0.46678664878994314	-0.3558193231556489	-0.37992960454963726	0.04044143131137928	-0.36081323737233784	-0.3458055057561425	0.010200944909809441
BMPR1AP1	-0.5599029965020672	-0.5969002605138214	-0.6134450475771975	-0.6653908487902997	-0.6308779003700814	-0.6277553246066079	-0.6407628351460615	-0.6717911417961083
BMPR1AP2	-0.5954371570952625	-0.5305968667723596	-0.6134450475771975	-0.2697349262585304	-0.6308779003700814	-0.43440221587678357	-0.6407628351460615	-0.6717911417961083
BMPR2	-0.394029619409381	-0.1460801950795907	0.02023498963699108	-0.28396064257958875	-0.3457792595081103	-0.48304494257540453	-0.2906854020846621	-0.02102663171143954
BMS1P1	-0.01050230502668182	0.5233676119597681	-0.008882850992348928	0.026462451762283012	-0.12811263064303086	0.11899337917225221	0.11029838682786713	0.1706257304356755
BMS1P10	-0.2274976730449045	-0.0827507808466585	-0.38658690803424156	-0.3702519575686514	-0.2217647873644356	-0.2962275009679608	-0.49593042563481443	-0.3695699401724867
BMS1P11	-0.5954371570952625	-0.5101516431328718	-0.6134450475771975	-0.6653908487902997	-0.6308779003700814	-0.6277553246066079	-0.6407628351460615	-0.6717911417961083
BMS1P12	-0.49504364920715704	-0.4636649570656588	-0.5183039894810318	-0.6653908487902997	-0.3791385582095572	-0.5308009932461324	-0.27097756631643216	-0.6717911417961083
BMS1P15	-0.5954371570952625	-0.38474639439871605	-0.6134450401278195	-0.5651205628580338	-0.6308779003700814	-0.6277553246066079	-0.5666281106443766	-0.6717911417961083
BMS1P16	-0.44119773551802977	-0.5255393446512959	-0.556158554125848	-0.6653908487902997	-0.6308779003700814	-0.6277553246066079	-0.3765639394850575	-0.23917772391019695
BMS1P2	0.8056001212652766	1.3781745415927282	0.14526329638078075	0.7973368175775366	0.49504377235937835	0.42941622601303914	0.22369792429810204	0.29262903380475713
BMS1P21	-0.5954371570952625	-0.5969002605138214	-0.6134450475771975	-0.3234157783643864	-0.6308779003700814	-0.458612580364928	-0.6407628351460615	-0.6717911417961083
BMS1P22	-0.5954371570952625	-0.5969002605138214	-0.5129395061829664	-0.6653908487902997	-0.6308779003700814	-0.6277553246066079	-0.6407628351460615	-0.6717911417961083
BMS1P3	-0.5346941397255099	-0.5969002605138214	-0.6134450475771975	-0.6653908487902997	-0.6308779003700814	-0.6277553246066079	-0.6407628351460615	-0.6717911417961083
BMS1P4	0.40054901926681774	0.7784664423828456	0.32590320246501997	0.960630871069474	0.7388016780183899	0.610495894799019	0.8784979572383027	0.5592229648703559
BMS1P7	-0.5954371570952625	-0.5969002605138214	-0.5082150155881369	-0.6653908487902997	-0.6308779003700814	-0.2664200041547567	-0.6407628351460615	-0.6717911417961083
BMS1P8	-0.5164765350676668	-0.5583644915515275	-0.4679484630520067	-0.6446198755221723	-0.5908371195313851	-0.5847916957915622	-0.6407628351460615	-0.6107262583817158
BMT2	-0.32599822303407694	0.14211178722686774	-0.44540978621431815	0.5324584271012412	0.2466453908664365	0.8919362563526142	0.09102910987642963	0.9504906466983772
