Gene	S1	S2	S3	S4	S5	S6	S7	S8
LYPD5	0.6631412841011282	0.49095103379545946	0.9457897139711386	0.401581320193643	0.4509351432199482	0.6763321384998511	0.34400126618597776	0.8180393485148576
LYPD6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014903270169564999
LYPLA1	4.579260114574268	4.639837481858746	4.742392279604866	3.9737153397294085	5.0412567497938365	4.631922537167406	5.048733116524347	5.126950891983376
LYPLA2	3.47415721208518	3.886974699556958	3.4977324255485103	3.343204409278213	2.9504310148292685	3.476884404467577	4.406507894927527	4.146459314420861
LYPLAL1	5.058904693889368	4.4567766117837335	4.947016330203584	4.675686359373184	4.795352508182921	4.610748895165481	4.741244929107689	3.565630046750121
LYRM1	5.133892393462677	5.055481175290681	5.0474264918025	4.976046052052732	4.904533567764674	4.887191413928351	5.063245788335306	4.755862274329918
LYRM2	6.275989701530636	6.089957733286257	6.003040267680859	6.036652281455557	5.908566720891045	6.031156261004173	6.049664134017537	5.807141487877871
LYRM4	3.2939446924952733	3.774558739985814	3.6520144298295714	3.630259610249938	3.149527821567163	3.865417247370312	3.9299661173933496	4.317872878546624
LYRM7	3.872643609997605	3.583482979920233	3.931287821715736	3.869071880308352	4.044494667327097	3.647039300446333	3.7690279884689444	4.039995507286838
LYRM9	3.772223083203449	4.343612485697293	3.268470176042011	4.072046530400086	3.460316506190312	3.8075546184495974	3.8925362596188418	4.259968052425976
LYSMD1	0.5887825043562007	0.40906501997654865	0.24819598160293282	0.3873537169861312	0.0	0.4061371663256159	0.2127710219236653	0.6516758339804773
LYSMD2	3.628633634358689	4.588294882239502	4.100901979916685	4.0503014301620714	3.813923786559594	4.059964348472305	3.3474105403201504	1.6758204466426394
LYSMD3	2.483332627265273	3.4577970901109127	2.388333661667727	2.619426862282036	2.192010738783283	3.0065631968625546	2.3948156551119553	4.149793853939185
LYSMD4	3.8684423121082228	3.757330426748026	2.7061348760509727	3.4648773380915414	3.301281809661366	3.5413786096100712	3.2925392677562715	3.6202768429151395
LYST	4.365251842689249	3.8777669206929466	4.730596701586552	4.643828778308538	4.829847378553072	3.8514509085983115	4.819006813726777	4.050071349689682
LYZ	0.16965439059434392	0.0	0.5005155247426343	0.0	0.0	0.0	0.6808311241834024	0.0
LYZL6	0.0	0.0	0.0	0.1857600038975061	0.0	0.0	0.0	0.061439725324923734
